<TICKER>,<PER>,<DATE>,<TIME>,<OPEN>,<HIGH>,<LOW>,<CLOSE>,<VOL>
SPBEX.BABA,D,20211111,0,164.0400000,169.6200000,163.2400000,167.8800000,270005
SPBEX.BABA,D,20211112,0,167.9200000,168.9900000,163.4200000,166.8500000,212419
SPBEX.BABA,D,20211113,0,166.7400000,167.1700000,166.6100000,167.0300000,24514
SPBEX.BABA,D,20211115,0,165.7800000,168.3700000,165.0000000,166.5500000,161512
SPBEX.BABA,D,20211116,0,166.8000000,169.8800000,166.3600000,168.3800000,257258
SPBEX.BABA,D,20211117,0,168.4800000,168.9200000,161.1500000,161.6500000,229412
SPBEX.BABA,D,20211118,0,161.8700000,162.8800000,141.9000000,143.8600000,1307226
SPBEX.BABA,D,20211119,0,143.7600000,146.0000000,140.0100000,140.3300000,571009
SPBEX.BABA,D,20211120,0,140.3500000,140.5900000,140.0800000,140.1000000,74534
SPBEX.BABA,D,20211122,0,141.7200000,142.9000000,135.2100000,136.6400000,374443
SPBEX.BABA,D,20211123,0,136.8700000,137.9700000,133.3200000,133.6100000,338490
SPBEX.BABA,D,20211124,0,133.7500000,138.0000000,131.2100000,136.5400000,294406
SPBEX.BABA,D,20211125,0,136.5100000,137.4000000,136.2500000,137.1000000,41720
SPBEX.BABA,D,20211126,0,134.7000000,136.2000000,130.4000000,133.1000000,363006
